Caller,CallerSignature,Callee,CalleeSignature,Line
com.fsck.k9.autocrypt.AutocryptOperations#addAutocryptPeerUpdateToIntentIfPresent,"com.fsck.k9.autocrypt.AutocryptOperations#addAutocryptPeerUpdateToIntentIfPresent(com.fsck.k9.mail.Message,android.content.Intent)",org.openintents.openpgp.AutocryptPeerUpdate#create,"org.openintents.openpgp.AutocryptPeerUpdate#create(byte[],java.util.Date,boolean)",55
com.fsck.k9.autocrypt.AutocryptOperations#addAutocryptPeerUpdateToIntentIfPresent,"com.fsck.k9.autocrypt.AutocryptOperations#addAutocryptPeerUpdateToIntentIfPresent(com.fsck.k9.mail.Message,android.content.Intent)",android.content.Intent#putExtra,android.content.Intent#putExtra(java.lang.String),57
com.fsck.k9.autocrypt.AutocryptOperations#addAutocryptPeerUpdateToIntentIfPresent,"com.fsck.k9.autocrypt.AutocryptOperations#addAutocryptPeerUpdateToIntentIfPresent(com.fsck.k9.mail.Message,android.content.Intent)",android.content.Intent#putExtra,android.content.Intent#putExtra(org.openintents.openpgp.AutocryptPeerUpdate),58
com.fsck.k9.autocrypt.AutocryptOperations#addAutocryptGossipUpdateToIntentIfPresent,"com.fsck.k9.autocrypt.AutocryptOperations#addAutocryptGossipUpdateToIntentIfPresent(com.fsck.k9.mail.Message,com.fsck.k9.mail.internet.MimeBodyPart,android.content.Intent)",com.fsck.k9.autocrypt.AutocryptOperations#createGossipUpdateBundle,"com.fsck.k9.autocrypt.AutocryptOperations#createGossipUpdateBundle(com.fsck.k9.mail.Message,com.fsck.k9.mail.internet.MimeBodyPart)",63
com.fsck.k9.autocrypt.AutocryptOperations#addAutocryptGossipUpdateToIntentIfPresent,"com.fsck.k9.autocrypt.AutocryptOperations#addAutocryptGossipUpdateToIntentIfPresent(com.fsck.k9.mail.Message,com.fsck.k9.mail.internet.MimeBodyPart,android.content.Intent)",android.content.Intent#putExtra,android.content.Intent#putExtra(android.os.Bundle),69
com.fsck.k9.autocrypt.AutocryptOperations#createGossipUpdateBundle,"com.fsck.k9.autocrypt.AutocryptOperations#createGossipUpdateBundle(com.fsck.k9.mail.Message,com.fsck.k9.mail.internet.MimeBodyPart)",com.fsck.k9.autocrypt.AutocryptOperations#getGossipAcceptedAddresses,com.fsck.k9.autocrypt.AutocryptOperations#getGossipAcceptedAddresses(com.fsck.k9.mail.Message),75
com.fsck.k9.autocrypt.AutocryptOperations#createGossipUpdateBundle,"com.fsck.k9.autocrypt.AutocryptOperations#createGossipUpdateBundle(com.fsck.k9.mail.Message,com.fsck.k9.mail.internet.MimeBodyPart)",java.util.List#isEmpty,java.util.List#isEmpty(),76
com.fsck.k9.autocrypt.AutocryptOperations#createGossipUpdateBundle,"com.fsck.k9.autocrypt.AutocryptOperations#createGossipUpdateBundle(com.fsck.k9.mail.Message,com.fsck.k9.mail.internet.MimeBodyPart)",com.fsck.k9.autocrypt.AutocryptGossipHeaderParser#getAllAutocryptGossipHeaders,com.fsck.k9.autocrypt.AutocryptGossipHeaderParser#getAllAutocryptGossipHeaders(com.fsck.k9.autocrypt.Part),81
com.fsck.k9.autocrypt.AutocryptOperations#createGossipUpdateBundle,"com.fsck.k9.autocrypt.AutocryptOperations#createGossipUpdateBundle(com.fsck.k9.mail.Message,com.fsck.k9.mail.internet.MimeBodyPart)",java.util.List#isEmpty,java.util.List#isEmpty(),82
com.fsck.k9.autocrypt.AutocryptOperations#createGossipUpdateBundle,"com.fsck.k9.autocrypt.AutocryptOperations#createGossipUpdateBundle(com.fsck.k9.mail.Message,com.fsck.k9.mail.internet.MimeBodyPart)",com.fsck.k9.mail.Message#getSentDate,com.fsck.k9.mail.Message#getSentDate(),86
com.fsck.k9.autocrypt.AutocryptOperations#createGossipUpdateBundle,"com.fsck.k9.autocrypt.AutocryptOperations#createGossipUpdateBundle(com.fsck.k9.mail.Message,com.fsck.k9.mail.internet.MimeBodyPart)",com.fsck.k9.mail.Message#getInternalDate,com.fsck.k9.mail.Message#getInternalDate(),87
com.fsck.k9.autocrypt.AutocryptOperations#createGossipUpdateBundle,"com.fsck.k9.autocrypt.AutocryptOperations#createGossipUpdateBundle(com.fsck.k9.mail.Message,com.fsck.k9.mail.internet.MimeBodyPart)",java.util.Date#before,java.util.Date#before(java.util.Date),88
com.fsck.k9.autocrypt.AutocryptOperations#createGossipUpdateBundle,"com.fsck.k9.autocrypt.AutocryptOperations#createGossipUpdateBundle(com.fsck.k9.mail.Message,com.fsck.k9.mail.internet.MimeBodyPart)",com.fsck.k9.autocrypt.AutocryptOperations#createGossipUpdateBundle,"com.fsck.k9.autocrypt.AutocryptOperations#createGossipUpdateBundle(java.util.List,java.util.List,java.util.Date)",90
com.fsck.k9.autocrypt.AutocryptOperations#createGossipUpdateBundle,"com.fsck.k9.autocrypt.AutocryptOperations#createGossipUpdateBundle(java.util.List,java.util.List,java.util.Date)",java.lang.String#toLowerCase,java.lang.String#toLowerCase(java.util.Locale),98
com.fsck.k9.autocrypt.AutocryptOperations#createGossipUpdateBundle,"com.fsck.k9.autocrypt.AutocryptOperations#createGossipUpdateBundle(java.util.List,java.util.List,java.util.Date)",java.util.List#contains,java.util.List#contains(java.lang.Object),99
com.fsck.k9.autocrypt.AutocryptOperations#createGossipUpdateBundle,"com.fsck.k9.autocrypt.AutocryptOperations#createGossipUpdateBundle(java.util.List,java.util.List,java.util.Date)",org.openintents.openpgp.AutocryptPeerUpdate#create,"org.openintents.openpgp.AutocryptPeerUpdate#create(byte[],java.util.Date,boolean)",104
com.fsck.k9.autocrypt.AutocryptOperations#createGossipUpdateBundle,"com.fsck.k9.autocrypt.AutocryptOperations#createGossipUpdateBundle(java.util.List,java.util.List,java.util.Date)",android.os.Bundle#putParcelable,"android.os.Bundle#putParcelable(java.lang.String,org.openintents.openpgp.AutocryptPeerUpdate)",105
com.fsck.k9.autocrypt.AutocryptOperations#createGossipUpdateBundle,"com.fsck.k9.autocrypt.AutocryptOperations#createGossipUpdateBundle(java.util.List,java.util.List,java.util.Date)",android.os.Bundle#isEmpty,android.os.Bundle#isEmpty(),107
com.fsck.k9.autocrypt.AutocryptOperations#getGossipAcceptedAddresses,com.fsck.k9.autocrypt.AutocryptOperations#getGossipAcceptedAddresses(com.fsck.k9.mail.Message),com.fsck.k9.autocrypt.AutocryptOperations#addRecipientsToList,"com.fsck.k9.autocrypt.AutocryptOperations#addRecipientsToList(java.util.ArrayList,com.fsck.k9.mail.Message,com.fsck.k9.mail.Message.RecipientType)",116
com.fsck.k9.autocrypt.AutocryptOperations#getGossipAcceptedAddresses,com.fsck.k9.autocrypt.AutocryptOperations#getGossipAcceptedAddresses(com.fsck.k9.mail.Message),com.fsck.k9.autocrypt.AutocryptOperations#addRecipientsToList,"com.fsck.k9.autocrypt.AutocryptOperations#addRecipientsToList(java.util.ArrayList,com.fsck.k9.mail.Message,com.fsck.k9.mail.Message.RecipientType)",117
com.fsck.k9.autocrypt.AutocryptOperations#getGossipAcceptedAddresses,com.fsck.k9.autocrypt.AutocryptOperations#getGossipAcceptedAddresses(com.fsck.k9.mail.Message),com.fsck.k9.autocrypt.AutocryptOperations#removeRecipientsFromList,"com.fsck.k9.autocrypt.AutocryptOperations#removeRecipientsFromList(java.util.ArrayList,com.fsck.k9.mail.Message,com.fsck.k9.mail.Message.RecipientType)",118
com.fsck.k9.autocrypt.AutocryptOperations#getGossipAcceptedAddresses,com.fsck.k9.autocrypt.AutocryptOperations#getGossipAcceptedAddresses(com.fsck.k9.mail.Message),java.util.Collections#unmodifiableList,java.util.Collections#unmodifiableList(java.util.List),120
com.fsck.k9.autocrypt.AutocryptOperations#addRecipientsToList,"com.fsck.k9.autocrypt.AutocryptOperations#addRecipientsToList(java.util.ArrayList,com.fsck.k9.mail.Message,com.fsck.k9.mail.Message.RecipientType)",com.fsck.k9.mail.Message#getRecipients,com.fsck.k9.mail.Message#getRecipients(com.fsck.k9.mail.Message.RecipientType),124
com.fsck.k9.autocrypt.AutocryptOperations#addRecipientsToList,"com.fsck.k9.autocrypt.AutocryptOperations#addRecipientsToList(java.util.ArrayList,com.fsck.k9.mail.Message,com.fsck.k9.mail.Message.RecipientType)",com.fsck.k9.mail.Address#getAddress,com.fsck.k9.mail.Address#getAddress(),125
com.fsck.k9.autocrypt.AutocryptOperations#addRecipientsToList,"com.fsck.k9.autocrypt.AutocryptOperations#addRecipientsToList(java.util.ArrayList,com.fsck.k9.mail.Message,com.fsck.k9.mail.Message.RecipientType)",java.util.ArrayList#add,java.util.ArrayList#add(java.lang.Object),127
com.fsck.k9.autocrypt.AutocryptOperations#addRecipientsToList,"com.fsck.k9.autocrypt.AutocryptOperations#addRecipientsToList(java.util.ArrayList,com.fsck.k9.mail.Message,com.fsck.k9.mail.Message.RecipientType)",java.lang.String#toLowerCase,java.lang.String#toLowerCase(java.util.Locale),127
com.fsck.k9.autocrypt.AutocryptOperations#removeRecipientsFromList,"com.fsck.k9.autocrypt.AutocryptOperations#removeRecipientsFromList(java.util.ArrayList,com.fsck.k9.mail.Message,com.fsck.k9.mail.Message.RecipientType)",com.fsck.k9.mail.Message#getRecipients,com.fsck.k9.mail.Message#getRecipients(com.fsck.k9.mail.Message.RecipientType),133
com.fsck.k9.autocrypt.AutocryptOperations#removeRecipientsFromList,"com.fsck.k9.autocrypt.AutocryptOperations#removeRecipientsFromList(java.util.ArrayList,com.fsck.k9.mail.Message,com.fsck.k9.mail.Message.RecipientType)",com.fsck.k9.mail.Address#getAddress,com.fsck.k9.mail.Address#getAddress(),134
com.fsck.k9.autocrypt.AutocryptOperations#removeRecipientsFromList,"com.fsck.k9.autocrypt.AutocryptOperations#removeRecipientsFromList(java.util.ArrayList,com.fsck.k9.mail.Message,com.fsck.k9.mail.Message.RecipientType)",java.util.ArrayList#remove,java.util.ArrayList#remove(java.lang.Object),136
com.fsck.k9.autocrypt.AutocryptOperations#hasAutocryptHeader,com.fsck.k9.autocrypt.AutocryptOperations#hasAutocryptHeader(com.fsck.k9.mail.Message),com.fsck.k9.mail.Message#getHeader,com.fsck.k9.mail.Message#getHeader(java.lang.String),142
com.fsck.k9.autocrypt.AutocryptOperations#hasAutocryptGossipHeader,com.fsck.k9.autocrypt.AutocryptOperations#hasAutocryptGossipHeader(com.fsck.k9.mail.internet.MimeBodyPart),com.fsck.k9.mail.internet.MimeBodyPart#getHeader,com.fsck.k9.mail.internet.MimeBodyPart#getHeader(java.lang.String),146
com.fsck.k9.autocrypt.AutocryptOperations#addAutocryptHeaderToMessage,"com.fsck.k9.autocrypt.AutocryptOperations#addAutocryptHeaderToMessage(com.fsck.k9.mail.Message,byte[],java.lang.String,boolean)",java.util.Collections#emptyMap,java.util.Collections#emptyMap(),152
com.fsck.k9.autocrypt.AutocryptOperations#addAutocryptHeaderToMessage,"com.fsck.k9.autocrypt.AutocryptOperations#addAutocryptHeaderToMessage(com.fsck.k9.mail.Message,byte[],java.lang.String,boolean)",com.fsck.k9.autocrypt.AutocryptHeader#toRawHeaderString,com.fsck.k9.autocrypt.AutocryptHeader#toRawHeaderString(),153
com.fsck.k9.autocrypt.AutocryptOperations#addAutocryptHeaderToMessage,"com.fsck.k9.autocrypt.AutocryptOperations#addAutocryptHeaderToMessage(com.fsck.k9.mail.Message,byte[],java.lang.String,boolean)",com.fsck.k9.mail.Message#addRawHeader,"com.fsck.k9.mail.Message#addRawHeader(java.lang.String,java.lang.String)",155
com.fsck.k9.autocrypt.AutocryptOperations#addAutocryptGossipHeaderToPart,"com.fsck.k9.autocrypt.AutocryptOperations#addAutocryptGossipHeaderToPart(com.fsck.k9.mail.internet.MimeBodyPart,byte[],java.lang.String)",com.fsck.k9.autocrypt.AutocryptGossipHeader#toRawHeaderString,com.fsck.k9.autocrypt.AutocryptGossipHeader#toRawHeaderString(),160
com.fsck.k9.autocrypt.AutocryptOperations#addAutocryptGossipHeaderToPart,"com.fsck.k9.autocrypt.AutocryptOperations#addAutocryptGossipHeaderToPart(com.fsck.k9.mail.internet.MimeBodyPart,byte[],java.lang.String)",com.fsck.k9.mail.internet.MimeBodyPart#addRawHeader,"com.fsck.k9.mail.internet.MimeBodyPart#addRawHeader(java.lang.String,java.lang.String)",162
com.fsck.k9.autocrypt.AutocryptHeaderParserTest#setUp,com.fsck.k9.autocrypt.AutocryptHeaderParserTest#setUp(),com.fsck.k9.mail.internet.BinaryTempFileBody#setTempDirectory,com.fsck.k9.mail.internet.BinaryTempFileBody#setTempDirectory(),26
com.fsck.k9.autocrypt.AutocryptHeaderParserTest#setUp,com.fsck.k9.autocrypt.AutocryptHeaderParserTest#setUp(),getCacheDir,getCacheDir(),26
com.fsck.k9.autocrypt.AutocryptHeaderParserTest#setUp,com.fsck.k9.autocrypt.AutocryptHeaderParserTest#setUp(),org.robolectric.RuntimeEnvironment#getApplication,org.robolectric.RuntimeEnvironment#getApplication(),26
com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withNoHeader__shouldReturnNull,com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withNoHeader__shouldReturnNull(),com.fsck.k9.autocrypt.AutocryptHeaderParserTest#parseFromResource,com.fsck.k9.autocrypt.AutocryptHeaderParserTest#parseFromResource(java.lang.String),33
com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withNoHeader__shouldReturnNull,com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withNoHeader__shouldReturnNull(),com.fsck.k9.autocrypt.AutocryptHeaderParser#getValidAutocryptHeader,com.fsck.k9.autocrypt.AutocryptHeaderParser#getValidAutocryptHeader(com.fsck.k9.autocrypt.Message),35
com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withNoHeader__shouldReturnNull,com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withNoHeader__shouldReturnNull(),Assert#assertNull,Assert#assertNull(com.fsck.k9.autocrypt.AutocryptHeader),37
com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withBrokenBase64__shouldReturnNull,com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withBrokenBase64__shouldReturnNull(),com.fsck.k9.autocrypt.AutocryptHeaderParserTest#parseFromResource,com.fsck.k9.autocrypt.AutocryptHeaderParserTest#parseFromResource(java.lang.String),42
com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withBrokenBase64__shouldReturnNull,com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withBrokenBase64__shouldReturnNull(),com.fsck.k9.autocrypt.AutocryptHeaderParser#getValidAutocryptHeader,com.fsck.k9.autocrypt.AutocryptHeaderParser#getValidAutocryptHeader(com.fsck.k9.autocrypt.Message),44
com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withBrokenBase64__shouldReturnNull,com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withBrokenBase64__shouldReturnNull(),Assert#assertNull,Assert#assertNull(com.fsck.k9.autocrypt.AutocryptHeader),46
com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withSimpleAutocrypt,com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withSimpleAutocrypt(),com.fsck.k9.autocrypt.AutocryptHeaderParserTest#parseFromResource,com.fsck.k9.autocrypt.AutocryptHeaderParserTest#parseFromResource(java.lang.String),51
com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withSimpleAutocrypt,com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withSimpleAutocrypt(),com.fsck.k9.autocrypt.AutocryptHeaderParser#getValidAutocryptHeader,com.fsck.k9.autocrypt.AutocryptHeaderParser#getValidAutocryptHeader(com.fsck.k9.autocrypt.Message),53
com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withSimpleAutocrypt,com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withSimpleAutocrypt(),Assert#assertNotNull,Assert#assertNotNull(com.fsck.k9.autocrypt.AutocryptHeader),55
com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withSimpleAutocrypt,com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withSimpleAutocrypt(),Assert#assertEquals,"Assert#assertEquals(java.lang.String,java.lang.String)",56
com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withSimpleAutocrypt,com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withSimpleAutocrypt(),Assert#assertEquals,"Assert#assertEquals(int,int)",57
com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withSimpleAutocrypt,com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withSimpleAutocrypt(),java.util.Map#size,java.util.Map#size(),57
com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withSimpleAutocrypt,com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withSimpleAutocrypt(),Assert#assertEquals,"Assert#assertEquals(int,int)",58
com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withExplicitType,com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withExplicitType(),com.fsck.k9.autocrypt.AutocryptHeaderParserTest#parseFromResource,com.fsck.k9.autocrypt.AutocryptHeaderParserTest#parseFromResource(java.lang.String),63
com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withExplicitType,com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withExplicitType(),com.fsck.k9.autocrypt.AutocryptHeaderParser#getValidAutocryptHeader,com.fsck.k9.autocrypt.AutocryptHeaderParser#getValidAutocryptHeader(com.fsck.k9.autocrypt.Message),65
com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withExplicitType,com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withExplicitType(),Assert#assertNotNull,Assert#assertNotNull(com.fsck.k9.autocrypt.AutocryptHeader),67
com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withExplicitType,com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withExplicitType(),Assert#assertEquals,"Assert#assertEquals(java.lang.String,java.lang.String)",68
com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withExplicitType,com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withExplicitType(),Assert#assertEquals,"Assert#assertEquals(int,int)",69
com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withExplicitType,com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withExplicitType(),java.util.Map#size,java.util.Map#size(),69
com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withUnknownType__shouldReturnNull,com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withUnknownType__shouldReturnNull(),com.fsck.k9.autocrypt.AutocryptHeaderParserTest#parseFromResource,com.fsck.k9.autocrypt.AutocryptHeaderParserTest#parseFromResource(java.lang.String),74
com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withUnknownType__shouldReturnNull,com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withUnknownType__shouldReturnNull(),com.fsck.k9.autocrypt.AutocryptHeaderParser#getValidAutocryptHeader,com.fsck.k9.autocrypt.AutocryptHeaderParser#getValidAutocryptHeader(com.fsck.k9.autocrypt.Message),76
com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withUnknownType__shouldReturnNull,com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withUnknownType__shouldReturnNull(),Assert#assertNull,Assert#assertNull(com.fsck.k9.autocrypt.AutocryptHeader),78
com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withUnknownCriticalHeader__shouldReturnNull,com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withUnknownCriticalHeader__shouldReturnNull(),com.fsck.k9.autocrypt.AutocryptHeaderParserTest#parseFromResource,com.fsck.k9.autocrypt.AutocryptHeaderParserTest#parseFromResource(java.lang.String),83
com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withUnknownCriticalHeader__shouldReturnNull,com.fsck.k9.autocrypt.AutocryptHeaderParserTest#getValidAutocryptHeader__withUnknownCriticalHeader__shouldReturnNull(),com.fsck.k9.autocrypt.AutocryptHeaderParser#getValidAutocryptHeader,com.fsck.k9.autocrypt.AutocryptHeaderParser#getValidAutocryptHeader(com.fsck.k9.autocrypt.Message),85
