TrainingRowId,SourceProject,SourceRowId,Caller,CallerSignature,Callee,CalleeSignature,Line,MethodName,ManualLabel,AnnotationConfidence,AnnotationRationale
36,PetClinic,193,org.springframework.samples.petclinic.owner.OwnerControllerTests#testInitCreationForm,org.springframework.samples.petclinic.owner.OwnerControllerTests#testInitCreationForm(),org.springframework.test.web.servlet.MockMvc#perform,org.springframework.test.web.servlet.MockMvc#perform(),106,perform,Control/Orchestrate,High,"Source src/test/java/org/springframework/samples/petclinic/owner/OwnerControllerTests.java:106 shows ""mockMvc.perform(get(""/owners/new""))"". Label: Control/Orchestrate. The call coordinates a framework, MVC, HTTP, or application flow rather than directly computing a local value. Selected feature evidence: MethodName=perform, CallerLayer=other, CalleeLayer=external, LayerRelation=other->external, ReceiverCategory=field, CallerMethodFanOut=9, CallerClassFanOut=19, InsideDelegationChain=false, HasChainedOrNestedDelegation=true."
37,JPacman,180,nl.tudelft.jpacman.level.LevelTest#registerPlayerTwice,nl.tudelft.jpacman.level.LevelTest#registerPlayerTwice(),nl.tudelft.jpacman.level.Level#registerPlayer,nl.tudelft.jpacman.level.Level#registerPlayer(nl.tudelft.jpacman.level.Player),123,registerPlayer,Command/Mutate,High,"Source src/default-test/java/nl/tudelft/jpacman/level/LevelTest.java:123 shows ""level.registerPlayer(p);"". Label: Command/Mutate. The source call changes object, collection, repository, or application state, which matches the command/mutate role. Selected feature evidence: MethodName=registerPlayer, CalleeNameAction=OTHER, IsVoidCall=true, MethodLooksMutator=false, CalleeLooksCommandMethod=true, CalleeBodySummary=WRITES_FIELD|ASSIGNS_VARIABLE|CALLS_MUTATOR, PreviousStatementContainsMutation=false, FollowsStateMutationNearby=false."
38,PetClinic,669,org.springframework.samples.petclinic.owner.PetValidatorTests$ValidateHasErrors#testValidateWithInvalidPetType,org.springframework.samples.petclinic.owner.PetValidatorTests$ValidateHasErrors#testValidateWithInvalidPetType(),org.springframework.samples.petclinic.owner.Pet#setBirthDate,org.springframework.samples.petclinic.owner.Pet#setBirthDate(java.time.LocalDate),96,setBirthDate,Command/Mutate,High,"Source src/test/java/org/springframework/samples/petclinic/owner/PetValidatorTests.java:96 shows ""pet.setBirthDate(petBirthDate);"". Label: Command/Mutate. The source call changes object, collection, repository, or application state, which matches the command/mutate role. Selected feature evidence: MethodName=setBirthDate, CalleeNameAction=MUTATOR, IsVoidCall=true, MethodLooksMutator=true, CalleeLooksCommandMethod=true, CalleeBodySummary=WRITES_FIELD|ASSIGNS_VARIABLE, PreviousStatementContainsMutation=true, FollowsStateMutationNearby=true."
39,Thunderbird,7265,com.fsck.k9.activity.MessageCompose#draftIsNotEmpty,com.fsck.k9.activity.MessageCompose#draftIsNotEmpty(),com.fsck.k9.activity.compose.AttachmentPresenter#createAttachmentList,com.fsck.k9.activity.compose.AttachmentPresenter#createAttachmentList(),1112,createAttachmentList,Creational,High,"Source app/ui/legacy/src/main/java/com/fsck/k9/activity/MessageCompose.java:1112 shows ""if (!attachmentPresenter.createAttachmentList().isEmpty()) {"". Label: Creational. The source call is used to create, build, or obtain a new object/value through factory-like naming or creation features. Selected feature evidence: MethodName=createAttachmentList, CalleeNameAction=CREATION, IsFactoryLikeCall=true, ReturnsNewProjectType=false, MethodNameStartsWithCreate=true, MethodNameStartsWithBuild=false, MethodNameStartsWithOf=false, MethodNameStartsWithFrom=false, CalleeBodySummary=CALLS_MUTATOR|RETURNS_VALUE."
40,JPacman,282,nl.tudelft.jpacman.level.Level#updateObservers,nl.tudelft.jpacman.level.Level#updateObservers(),nl.tudelft.jpacman.level.Level#notifyObserversLevelRespawn,nl.tudelft.jpacman.level.Level#notifyObserversLevelRespawn(),293,notifyObserversLevelRespawn,Notify/Publish,High,"Source src/main/java/nl/tudelft/jpacman/level/Level.java:293 shows ""notifyObserversLevelRespawn();"". Label: Notify/Publish. The call-site signals observers, publishes state, or dispatches a message/event to dependent code. Selected feature evidence: MethodName=notifyObserversLevelRespawn, CalleeNameAction=NOTIFICATION, NameStartsWithNotify=true, NameStartsWithPublish=false, NameStartsWithSend=false, ReceiverLooksLikeEventBus=false, ReceiverLooksLikeObserverPublisher=false, ReceiverLooksLikeListenerRegistry=false, AnyArgumentLooksLikeEvent=false, AnyArgumentLooksLikeMessage=false."
41,JPacman,651,nl.tudelft.jpacman.game.Game#levelLost,nl.tudelft.jpacman.game.Game#levelLost(),nl.tudelft.jpacman.game.Game#stop,nl.tudelft.jpacman.game.Game#stop(),124,stop,Command/Mutate,High,"Source src/main/java/nl/tudelft/jpacman/game/Game.java:124 shows ""stop();"". Label: Command/Mutate. The source call changes object, collection, repository, or application state, which matches the command/mutate role. Selected feature evidence: MethodName=stop, CalleeNameAction=OTHER, IsVoidCall=true, MethodLooksMutator=false, CalleeLooksCommandMethod=true, CalleeBodySummary=WRITES_FIELD|ASSIGNS_VARIABLE, PreviousStatementContainsMutation=false, FollowsStateMutationNearby=false."
42,PetClinic,618,org.springframework.samples.petclinic.owner.PetControllerTests$ProcessUpdateFormHasErrors#testProcessUpdateFormWithBlankName,org.springframework.samples.petclinic.owner.PetControllerTests$ProcessUpdateFormHasErrors#testProcessUpdateFormWithBlankName(),post,"post(java.lang.String,int,int)",200,post,Control/Orchestrate,High,"Source src/test/java/org/springframework/samples/petclinic/owner/PetControllerTests.java:200 shows "".perform(post(""/owners/{ownerId}/pets/{petId}/edit"", TEST_OWNER_ID, TEST_PET_ID).param(""name"", "" "")"". Label: Control/Orchestrate. The source call builds part of a MockMvc request inside a test flow, so it coordinates the exercised HTTP interaction rather than performing a data query. Selected feature evidence: MethodName=post, ReceiverCategory=controller, ResultUsageKind=CHAINED, PassedAsArgument=false, InsideDelegationChain=false, HasChainedOrNestedDelegation=false."
43,JPacman,129,nl.tudelft.jpacman.fuzzer.JPacmanFuzzer#fuzzerTest,nl.tudelft.jpacman.fuzzer.JPacmanFuzzer#fuzzerTest(org.junit.jupiter.api.RepetitionInfo),nl.tudelft.jpacman.fuzzer.JPacmanFuzzer#log,"nl.tudelft.jpacman.fuzzer.JPacmanFuzzer#log(java.io.BufferedWriter,nl.tudelft.jpacman.board.Direction)",102,log,Unknown/Mixed,Medium,"Source src/default-test/java/nl/tudelft/jpacman/fuzzer/JPacmanFuzzer.java:102 shows ""log(logWriter, chosen);"". Label: Unknown/Mixed. The call is a logging or diagnostic side effect, which is intentionally outside the semantic labels used for domain call-site roles. Selected feature evidence: MethodName=log, IsLoggingCall=false, ReceiverCategory=domain_or_internal, CalleeNameAction=LOGGER, ResultUsageKind=IGNORED."
44,Thunderbird,6340,com.fsck.k9.activity.compose.RecipientLoader#fillContactDataFromCursor,"com.fsck.k9.activity.compose.RecipientLoader#fillContactDataFromCursor(android.database.Cursor,java.util.List,java.util.Map,java.lang.Integer)",getString,getString(),475,getString,Query/Retrieve,High,"Source app/ui/legacy/src/main/java/com/fsck/k9/activity/compose/RecipientLoader.java:475 shows ""addressLabel = getContext().getString(R.string.address_type_mobile);"". Label: Query/Retrieve. The source call retrieves or exposes information and its result is consumed without direct evidence of state mutation. Selected feature evidence: MethodName=getString, NamePattern=query, CalleeNameAction=ACCESSOR, IsVoidCall=false, ReturnType=java.lang.String, ResultUsageKind=ASSIGNED|CHAINED, MethodLooksAccessor=true, CalleeLooksQueryMethod=true, ReturnsBoolean=false, ReturnsCollection=false, ReturnsOptional=false."
45,Thunderbird,550,com.fsck.k9.controller.MessagingController#setFlagSynchronous,"com.fsck.k9.controller.MessagingController#setFlagSynchronous(com.fsck.k9.Account,java.util.List,com.fsck.k9.mail.Flag,boolean,boolean)",com.fsck.k9.controller.MessagingController#removeFlagFromCache,"com.fsck.k9.controller.MessagingController#removeFlagFromCache(com.fsck.k9.Account,java.util.List,com.fsck.k9.mail.Flag)",1084,removeFlagFromCache,Command/Mutate,High,"Source app/core/src/main/java/com/fsck/k9/controller/MessagingController.java:1084 shows ""removeFlagFromCache(account, ids, flag);"". Label: Command/Mutate. The source call changes object, collection, repository, or application state, which matches the command/mutate role. Selected feature evidence: MethodName=removeFlagFromCache, CalleeNameAction=DELETION, IsVoidCall=true, MethodLooksMutator=true, CalleeLooksCommandMethod=true, CalleeBodySummary=CALLS_MUTATOR, PreviousStatementContainsMutation=true, FollowsStateMutationNearby=true."
46,JPacman,504,nl.tudelft.jpacman.npc.ghost.Navigation#findNearest,"nl.tudelft.jpacman.npc.ghost.Navigation#findNearest(java.lang.Class,nl.tudelft.jpacman.board.Square)",nl.tudelft.jpacman.board.Square#getSquareAt,nl.tudelft.jpacman.board.Square#getSquareAt(nl.tudelft.jpacman.board.Direction),102,getSquareAt,Query/Retrieve,High,"Source src/main/java/nl/tudelft/jpacman/npc/ghost/Navigation.java:102 shows ""Square newTarget = square.getSquareAt(direction);"". Label: Query/Retrieve. The source call retrieves or exposes information and its result is consumed without direct evidence of state mutation. Selected feature evidence: MethodName=getSquareAt, NamePattern=query, CalleeNameAction=ACCESSOR, IsVoidCall=false, ReturnType=nl.tudelft.jpacman.board.Square, ResultUsageKind=ASSIGNED, MethodLooksAccessor=true, CalleeLooksQueryMethod=true, ReturnsBoolean=false, ReturnsCollection=false, ReturnsOptional=false."
47,Thunderbird,2291,com.fsck.k9.helper.ReplyToParserTest#getRecipientsToReplyTo_should_prefer_replyTo_over_any_other_field,com.fsck.k9.helper.ReplyToParserTest#getRecipientsToReplyTo_should_prefer_replyTo_over_any_other_field(),Mockito#when,Mockito#when(<unknown>),50,when,Control/Orchestrate,Medium,"Source app/core/src/test/java/com/fsck/k9/helper/ReplyToParserTest.java:50 shows ""when(message.getReplyTo()).thenReturn(REPLY_TO_ADDRESSES);"". Label: Control/Orchestrate. The source call configures test behavior or request data rather than computing a domain value; its role is to coordinate the test scenario. Selected feature evidence: MethodName=when, ReceiverCategory=static_type, ResultUsageKind=CHAINED, InsideDelegationChain=false, HasChainedOrNestedDelegation=true."
48,Thunderbird,4176,com.fsck.k9.message.extractors.MessagePreviewCreatorTest#createPreview_withTextPart,com.fsck.k9.message.extractors.MessagePreviewCreatorTest#createPreview_withTextPart(),Mockito#when,Mockito#when(<unknown>),63,when,Control/Orchestrate,Medium,"Source app/core/src/test/java/com/fsck/k9/message/extractors/MessagePreviewCreatorTest.java:63 shows ""when(textPartFinder.findFirstTextPart(message)).thenReturn(textPart);"". Label: Control/Orchestrate. The source call configures test behavior or request data rather than computing a domain value; its role is to coordinate the test scenario. Selected feature evidence: MethodName=when, ReceiverCategory=static_type, ResultUsageKind=CHAINED, InsideDelegationChain=false, HasChainedOrNestedDelegation=true."
49,PetClinic,819,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync,org.springframework.samples.petclinic.system.I18nPropertiesSyncTest#checkI18nPropertyFilesAreInSync(),java.nio.file.Files#newBufferedReader,java.nio.file.Files#newBufferedReader(java.nio.file.Path),98,newBufferedReader,Creational,High,"Source src/test/java/org/springframework/samples/petclinic/system/I18nPropertiesSyncTest.java:98 shows ""try (var reader = Files.newBufferedReader(path)) {"". Label: Creational. The source call is used to create, build, or obtain a new object/value through factory-like naming or creation features. Selected feature evidence: MethodName=newBufferedReader, CalleeNameAction=CREATION, IsFactoryLikeCall=false, ReturnsNewProjectType=false, MethodNameStartsWithCreate=false, MethodNameStartsWithBuild=false, MethodNameStartsWithOf=false, MethodNameStartsWithFrom=false, CalleeBodySummary=UNRESOLVED."
50,JPacman,379,nl.tudelft.jpacman.npc.ghost.NavigationTest#testNoShortestPath,nl.tudelft.jpacman.npc.ghost.NavigationTest#testNoShortestPath(),nl.tudelft.jpacman.npc.ghost.Navigation#shortestPath,"nl.tudelft.jpacman.npc.ghost.Navigation#shortestPath(nl.tudelft.jpacman.board.Square,nl.tudelft.jpacman.board.Square,nl.tudelft.jpacman.board.Unit)",74,shortestPath,Compute/Transform,High,"Source src/default-test/java/nl/tudelft/jpacman/npc/ghost/NavigationTest.java:74 shows ""List<Direction> path = Navigation"". Label: Compute/Transform. The source call derives, parses, formats, converts, streams, or transforms a value rather than primarily retrieving or mutating domain state. Selected feature evidence: MethodName=shortestPath, ComputeTransformNameHint=NONE, CalleeNameAction=OTHER, ResultUsageKind=ASSIGNED, ReturnType=java.util.List, InvocationFeedsAnotherCall=false, HasNestedInvocationArg=true."
51,Thunderbird,2071,com.fsck.k9.helper.ListHeaders#extractAddress,com.fsck.k9.helper.ListHeaders#extractAddress(java.lang.String),java.util.regex.Matcher#find,java.util.regex.Matcher#find(),62,find,Validate/Guard,High,"Source app/core/src/main/java/com/fsck/k9/helper/ListHeaders.java:62 shows ""if (!matcher.find()) {"". Label: Validate/Guard. The source uses the call as a predicate or boolean check, so the call-site supplies guard/validation evidence. Selected feature evidence: MethodName=find, CalleeNameAction=FINDER, ResultUsageKind=USED_IN_CONDITION, ReturnsBoolean=true, BooleanLikeCall=true, InIfCondition=true, InvocationResultUsedInComparison=false."
52,JPacman,397,nl.tudelft.jpacman.npc.ghost.NavigationTest#testSimplePath,nl.tudelft.jpacman.npc.ghost.NavigationTest#testSimplePath(),Mockito#mock,Mockito#mock(java.lang.Class),103,mock,Control/Orchestrate,Medium,"Source src/default-test/java/nl/tudelft/jpacman/npc/ghost/NavigationTest.java:103 shows "".shortestPath(s1, s2, mock(Unit.class));"". Label: Control/Orchestrate. The source call configures test behavior or request data rather than computing a domain value; its role is to coordinate the test scenario. Selected feature evidence: MethodName=mock, ReceiverCategory=static_type, ResultUsageKind=ASSIGNED|PASSED_AS_ARGUMENT, InsideDelegationChain=true, HasChainedOrNestedDelegation=true."
53,Thunderbird,3915,com.fsck.k9.mailstore.MessageViewInfoExtractorTest#extractMessage_withCryptoAnnotation_andExtraAttachment,com.fsck.k9.mailstore.MessageViewInfoExtractorTest#extractMessage_withCryptoAnnotation_andExtraAttachment(),junit.framework.Assert#assertSame,"junit.framework.Assert#assertSame(com.fsck.k9.mailstore.CryptoResultAnnotation,com.fsck.k9.mailstore.CryptoResultAnnotation)",514,assertSame,Validate/Guard,High,"Source app/core/src/test/java/com/fsck/k9/mailstore/MessageViewInfoExtractorTest.java:514 shows ""assertSame(annotation, messageViewInfo.cryptoResultAnnotation);"". Label: Validate/Guard. The source call is part of a test assertion or expectation chain, so the call checks that an observed value or HTTP result satisfies an expected condition. Selected feature evidence: MethodName=assertSame, CalleeNameAction=VALIDATOR, ResultUsageKind=IGNORED, BooleanLikeCall=false, InvocationResultUsedInComparison=false, InvocationResultUsedInNullCheck=false."
